x y species dbh height age
47.36 42.57 fasy 9.25 16.2 87
49.82 45.67 fasy 18.25 29.5 217
15.91 34.42 fasy 17 28.8 290
36.79 1.58 fasy 9 13.6 71
38.39 2.4 fasy 10 17.4 96
44.59 5.89 fasy 8 18.1 101
34.84 1.16 fasy 8 9.3 50
36.11 1.47 piab 77.75 42.5 170
41.2 0.25 fasy 10.25 6.5 38
40.24 32.54 fasy 25.75 22.1 137
43.85 24.26 fasy 13.25 18.9 107
23.25 48.92 fasy 7 12 63
20.97 45.4 fasy 26 22.5 141
21.81 40.25 fasy 14.25 19.3 111
30.94 40.66 fasy 8.5 9.9 52
30.07 42.52 fasy 9.75 16.7 91
24.22 40.18 fasy 31 22.5 141
38.74 42.75 fasy 6 7.1 40
44.1 35.33 fasy 6.5 8.9 48
26.27 41.73 fasy 18.75 24 157
36.32 6.4 fasy 8 16.2 87
31.55 2.79 fasy 6.25 13.2 69
33.57 4.3 fasy 9 13.5 71
42.98 7.25 fasy 10.5 13.7 72
31.83 1.94 fasy 7.25 16.3 88
36.71 18.07 fasy 23.25 22.3 139
37.73 11.84 fasy 13.25 14.4 76
40.08 5.66 fasy 11 17 93
33.82 18.71 fasy 7.5 13.8 72
38.76 34.84 fasy 10 11.7 61
39.08 13.46 fasy 6.25 10.4 55
29.01 41.3 fasy 7.5 7.2 40
31.36 40.97 fasy 28 25.4 172
19.43 44.06 fasy 8.5 14.4 76
20.15 43.89 fasy 9.5 14.2 75
27.54 43.91 fasy 7.5 11.4 60
21.39 46.23 fasy 6 5.7 34
44.69 35.58 fasy 5.75 9.1 49
23.64 47.34 fasy 6 3.8 26
25.68 4.62 fasy 9.25 15.2 81
23.6 11.84 fasy 7.5 14.3 75
26.16 6.57 fasy 9.25 14.1 74
29.33 15.37 fasy 84.5 40.2 335
27.18 8.66 fasy 9.25 15.7 84
23.73 5.8 fasy 6 10.6 56
25.85 5.57 fasy 8.75 12.7 66
20.18 4.32 fasy 73.25 36.5 294
22.29 5.35 fasy 9.25 15 79
44.78 36.42 fasy 7.25 4.2 28
28.59 14.47 fasy 8 12.2 64
22.54 13.27 fasy 14.5 16.8 91
29.87 28.14 frex 15.25 18.6 144
31.71 17.82 fasy 13.5 15.1 80
11.96 10.15 fasy 9 16.5 89
19.14 10.78 fasy 13.25 18.4 103
34.49 13.19 fasy 10.25 15.8 85
28.32 21.9 fasy 10.75 18.3 103
